Benchmark id,Task,Nb train samples,Nb features,Nb test samples,Nb classes,Nb estimators,Fit time,Predict time,RAM peak (MB),VRAM peak (MB),Batch size,KV cache,Warmup,Offload mode,Nb jobs,Device,Use AMP,GPU name,Platform,Platform arch,Platform release,Platform version,CPU name,Nb cpus,RAM (GB),CUDA version,Torch version,TabICL version,Numpy version,Scipy version,Run label,Accuracy,Log loss,RMSE,R2,Run date
b88ed69a,regression,1000,20,32,10,4,0.4514,0.1807,69.78,385.5,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.977,0.9999,2026-09-24
b88ed69a,regression,1000,20,32,10,4,0.6055,0.04203,69.78,510.9,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.977,0.9999,2026-09-24
b88ed69a,regression,1000,20,32,10,4,0.6058,0.04212,69.78,514.3,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.977,0.9999,2026-09-24
493da9db,regression,1000,20,32,10,2,0.4448,0.09203,69.78,247.7,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.524,0.9998,2026-09-24
493da9db,regression,1000,20,32,10,2,0.4507,0.09325,69.78,252.6,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.524,0.9998,2026-09-24
493da9db,regression,1000,20,32,10,2,0.526,0.04088,69.78,319.2,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.524,0.9998,2026-09-24
493da9db,regression,1000,20,32,10,2,0.5377,0.04059,69.78,312.9,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.524,0.9998,2026-09-24
bee29682,regression,1000,20,32,10,1,0.2953,0.04591,70.78,247,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.127,0.9998,2026-09-24
bee29682,regression,1000,20,32,10,1,0.3005,0.04755,70.78,250.5,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.127,0.9998,2026-09-24
bee29682,regression,1000,20,32,10,1,0.335,0.02014,69.78,255.5,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.127,0.9998,2026-09-24
bee29682,regression,1000,20,32,10,1,0.342,0.01987,69.78,258.1,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,3.127,0.9998,2026-09-24
10c57b52,regression,1000,20,2,10,8,0.4162,0.3205,17.66,642.5,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.436,0.9966,2026-09-24
10c57b52,regression,1000,20,2,10,8,0.42,0.3316,16.65,641.5,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.436,0.9966,2026-09-24
10c57b52,regression,1000,20,2,10,8,0.74,0.09802,18.65,903.9,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.436,0.9966,2026-09-24
10c57b52,regression,1000,20,2,10,8,0.7441,0.08932,18.63,902.5,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.436,0.9966,2026-09-24
e4d296bf,regression,1000,20,2,10,4,0.4125,0.1692,14.65,380.1,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.517,0.9962,2026-09-24
e4d296bf,regression,1000,20,2,10,4,0.4232,0.1682,14.65,381.2,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.517,0.9962,2026-09-24
e4d296bf,regression,1000,20,2,10,4,0.5706,0.05662,15.66,511.2,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.517,0.9962,2026-09-24
e4d296bf,regression,1000,20,2,10,4,0.5784,0.05515,14.62,511.9,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,1.517,0.9962,2026-09-24
2a946003,regression,1000,20,2,10,2,0.4146,0.09257,2.871,249.4,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,0.6859,0.9992,2026-09-24
2a946003,regression,1000,20,2,10,2,0.4394,0.08844,8.625,247.4,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,0.6859,0.9992,2026-09-24
2a946003,regression,1000,20,2,10,2,0.4997,0.03929,12.65,312.1,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,0.6858,0.9992,2026-09-24
2a946003,regression,1000,20,2,10,2,0.5348,0.03809,10.63,313.2,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,0.6858,0.9992,2026-09-24
292b6c70,regression,1000,20,2,10,1,0.2813,0.04414,34.63,247.2,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.437,0.9901,2026-09-24
292b6c70,regression,1000,20,2,10,1,0.3038,0.01966,3.879,254.6,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.437,0.9901,2026-09-24
292b6c70,regression,1000,20,2,10,1,0.3411,0.0445,175.1,246.4,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.437,0.9901,2026-09-24
292b6c70,regression,1000,20,2,10,1,0.3495,0.01877,93.64,256.3,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,2.437,0.9901,2026-09-24
